025-11-05 15:11:54.012 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:run:435 - Start evaluation episode
2025-11-05 15:12:09.598 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0008640289306640625
2025-11-05 15:12:09.599 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0008437633514404297
2025-11-05 15:12:09.924 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.32466673851013184
2025-11-05 15:12:09.924 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3275125026702881
2025-11-05 15:12:09.926 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 33.6833 ms
2025-11-05 15:12:09.926 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0012984275817871094
2025-11-05 15:12:09.927 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.00116729736328125
2025-11-05 15:12:10.136 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 14.83 FPS
2025-11-05 15:12:10.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.32082343101501465
2025-11-05 15:12:10.249 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.32473206520080566
2025-11-05 15:12:10.250 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 24.4373 ms
2025-11-05 15:12:10.250 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0009613037109375
2025-11-05 15:12:10.252 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0013010501861572266
2025-11-05 15:12:10.571 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.3188173770904541
2025-11-05 15:12:10.571 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3224308490753174
2025-11-05 15:12:10.573 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 80.9866 ms
2025-11-05 15:12:10.573 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0013670921325683594
2025-11-05 15:12:10.601 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.028228759765625
2025-11-05 15:12:10.933 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.33063244819641113
2025-11-05 15:12:10.933 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3617246150970459
2025-11-05 15:12:10.935 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 42.7297 ms
2025-11-05 15:12:10.935 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.001688241958618164
2025-11-05 15:12:10.937 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0012242794036865234
2025-11-05 15:12:11.182 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 15.29 FPS
2025-11-05 15:12:11.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.31146693229675293
2025-11-05 15:12:11.249 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.31588172912597656
2025-11-05 15:12:11.249 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:608 - [RealRunner.run] run time is 1.6598525047302246



2025-11-05 15:12:11.249 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:466 - [RealRunner.run] begin new run step**********
2025-11-05 15:12:11.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 24.0806 ms
2025-11-05 15:12:11.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 9.179115295410156e-05
2025-11-05 15:12:11.251 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:523 - [RealRunner.run] Slow inference time: 0.000s
2025-11-05 15:12:11.252 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 26.6375 ms
2025-11-05 15:12:11.252 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0010690689086914062
2025-11-05 15:12:11.253 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0008504390716552734
2025-11-05 15:12:11.582 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.32872486114501953
2025-11-05 15:12:11.583 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3318288326263428
2025-11-05 15:12:11.584 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 25.2769 ms
2025-11-05 15:12:11.584 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0014870166778564453
2025-11-05 15:12:11.586 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.001192331314086914
2025-11-05 15:12:11.867 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.28008127212524414
2025-11-05 15:12:11.867 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.2841026782989502
2025-11-05 15:12:11.868 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 109.1138 ms
2025-11-05 15:12:11.868 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0011937618255615234
2025-11-05 15:12:11.869 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010325908660888672
2025-11-05 15:12:12.201 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.33081531524658203
2025-11-05 15:12:12.201 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3343806266784668
2025-11-05 15:12:12.201 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 14.72 FPS
2025-11-05 15:12:12.203 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 111.5867 ms
2025-11-05 15:12:12.203 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0019085407257080078
2025-11-05 15:12:12.205 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.001211404800415039
2025-11-05 15:12:12.469 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2631244659423828
2025-11-05 15:12:12.469 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.26766467094421387
2025-11-05 15:12:12.471 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 45.8193 ms
2025-11-05 15:12:12.471 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0021088123321533203
2025-11-05 15:12:12.473 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0013363361358642578
2025-11-05 15:12:12.766 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2918715476989746
2025-11-05 15:12:12.766 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.29680514335632324
2025-11-05 15:12:12.766 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:608 - [RealRunner.run] run time is 1.5165681838989258



2025-11-05 15:12:12.766 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:466 - [RealRunner.run] begin new run step**********
2025-11-05 15:12:12.766 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 74.0889 ms
2025-11-05 15:12:12.766 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.00015592575073242188
2025-11-05 15:12:12.768 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:523 - [RealRunner.run] Slow inference time: 0.000s
2025-11-05 15:12:12.770 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 77.8518 ms
2025-11-05 15:12:12.770 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0016858577728271484
2025-11-05 15:12:12.771 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010437965393066406
2025-11-05 15:12:13.001 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.22881436347961426
2025-11-05 15:12:13.001 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.23277616500854492
2025-11-05 15:12:13.003 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 110.9680 ms
2025-11-05 15:12:13.003 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0019783973693847656
2025-11-05 15:12:13.004 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.001222848892211914
2025-11-05 15:12:13.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 15.28 FPS
2025-11-05 15:12:13.268 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2622997760772705
2025-11-05 15:12:13.268 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.26689815521240234
2025-11-05 15:12:13.333 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:304 - Step: 37, control_interval_time: 0.041666666666666664, cur_time-start_time: 2.0503997802734375e-05
2025-11-05 15:12:13.375 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:304 - Step: 38, control_interval_time: 0.041666666666666664, cur_time-start_time: 2.7418136596679688e-05
2025-11-05 15:12:13.417 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:304 - Step: 39, control_interval_time: 0.041666666666666664, cur_time-start_time: 1.1682510375976562e-05
2025-11-05 15:12:13.417 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:608 - [RealRunner.run] run time is 0.6510047912597656



2025-11-05 15:12:13.417 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:466 - [RealRunner.run] begin new run step**********
2025-11-05 15:12:13.417 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 58.0845 ms
2025-11-05 15:12:13.417 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.000102996826171875
2025-11-05 15:12:13.421 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:504 - 推理推理, steps_per_inference is 4
2025-11-05 15:12:13.523 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:523 - [RealRunner.run] Slow inference time: 0.103s
2025-11-05 15:12:13.523 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:run:563 - 更新更新, tcp_action_update_interval is 16
2025-11-05 15:12:13.524 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 32.3435 ms
2025-11-05 15:12:13.524 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0007572174072265625
2025-11-05 15:12:13.525 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0006844997406005859
2025-11-05 15:12:14.188 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.6623067855834961
2025-11-05 15:12:14.188 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.6649978160858154
2025-11-05 15:12:14.189 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 97.5115 ms
2025-11-05 15:12:14.189 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0008890628814697266
2025-11-05 15:12:14.191 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010166168212890625
2025-11-05 15:12:14.249 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 15.00 FPS
2025-11-05 15:12:14.534 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.34272098541259766
2025-11-05 15:12:14.534 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3459513187408447
2025-11-05 15:12:14.536 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 110.3687 ms
2025-11-05 15:12:14.536 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.001421213150024414
2025-11-05 15:12:14.538 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0012938976287841797
2025-11-05 15:12:14.859 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.3202996253967285
2025-11-05 15:12:14.859 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.32446861267089844
2025-11-05 15:12:14.860 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 34.1572 ms
2025-11-05 15:12:14.860 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0013790130615234375
2025-11-05 15:12:14.862 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0012459754943847656
2025-11-05 15:12:15.202 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.3387880325317383
2025-11-05 15:12:15.202 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3429415225982666
2025-11-05 15:12:15.203 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 110.7117 ms
2025-11-05 15:12:15.203 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0012848377227783203
2025-11-05 15:12:15.205 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010259151458740234
2025-11-05 15:12:15.267 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 14.72 FPS
2025-11-05 15:12:15.487 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.28178858757019043
2025-11-05 15:12:15.487 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.28539180755615234
2025-11-05 15:12:15.487 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:608 - [RealRunner.run] run time is 2.070530414581299



2025-11-05 15:12:15.487 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:466 - [RealRunner.run] begin new run step**********
2025-11-05 15:12:15.488 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 61.9995 ms
2025-11-05 15:12:15.488 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.00011444091796875
2025-11-05 15:12:15.489 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:523 - [RealRunner.run] Slow inference time: 0.000s
2025-11-05 15:12:15.490 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 64.4866 ms
2025-11-05 15:12:15.490 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0008940696716308594
2025-11-05 15:12:15.491 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0008351802825927734
2025-11-05 15:12:15.820 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.3279387950897217
2025-11-05 15:12:15.820 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.33074331283569336
2025-11-05 15:12:15.821 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 62.0156 ms
2025-11-05 15:12:15.821 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0009739398956298828
2025-11-05 15:12:15.822 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010006427764892578
2025-11-05 15:12:16.169 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.34644126892089844
2025-11-05 15:12:16.170 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3497023582458496
2025-11-05 15:12:16.171 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 78.4294 ms
2025-11-05 15:12:16.171 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0016553401947021484
2025-11-05 15:12:16.173 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010383129119873047
2025-11-05 15:12:16.320 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 15.20 FPS
2025-11-05 15:12:16.489 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.31548571586608887
2025-11-05 15:12:16.489 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.31952714920043945
2025-11-05 15:12:16.490 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 64.4365 ms
2025-11-05 15:12:16.490 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0011031627655029297
2025-11-05 15:12:16.492 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0010170936584472656
2025-11-05 15:12:16.803 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.3105597496032715
2025-11-05 15:12:16.803 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.3140242099761963
2025-11-05 15:12:16.805 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 46.4060 ms
2025-11-05 15:12:16.805 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.001678466796875
2025-11-05 15:12:16.807 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.001268148422241211
2025-11-05 15:12:17.133 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.32593464851379395
2025-11-05 15:12:17.134 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.33033156394958496
2025-11-05 15:12:17.134 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:608 - [RealRunner.run] run time is 1.646228551864624



2025-11-05 15:12:17.134 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:466 - [RealRunner.run] begin new run step**********
2025-11-05 15:12:17.134 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 108.7556 ms
2025-11-05 15:12:17.134 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0002646446228027344
2025-11-05 15:12:17.136 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:run:523 - [RealRunner.run] Slow inference time: 0.000s
2025-11-05 15:12:17.138 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 45.2412 ms
2025-11-05 15:12:17.138 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0017638206481933594
2025-11-05 15:12:17.139 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0013234615325927734
2025-11-05 15:12:17.388 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 14.98 FPS
2025-11-05 15:12:17.401 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2611863613128662
2025-11-05 15:12:17.401 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.26552915573120117
2025-11-05 15:12:17.404 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 44.7065 ms
2025-11-05 15:12:17.404 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.002660512924194336
2025-11-05 15:12:17.406 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0014889240264892578
2025-11-05 15:12:17.699 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2916831970214844
2025-11-05 15:12:17.699 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.2973361015319824
2025-11-05 15:12:17.702 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 76.4282 ms
2025-11-05 15:12:17.702 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0030078887939453125
2025-11-05 15:12:17.704 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0012624263763427734
2025-11-05 15:12:17.996 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.29170775413513184
2025-11-05 15:12:17.996 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.29753637313842773
2025-11-05 15:12:17.998 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 106.5930 ms
2025-11-05 15:12:17.998 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0016067028045654297
2025-11-05 15:12:18.000 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.0012068748474121094
2025-11-05 15:12:18.207 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.20683693885803223
2025-11-05 15:12:18.208 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.21107745170593262
2025-11-05 15:12:18.210 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:584 - [old] Overall latency for get_obs() : 51.1150 ms
2025-11-05 15:12:18.210 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:get_obs:585 - [RealRobotEnv] get_obs() latency is 0.0020194053649902344
2025-11-05 15:12:18.211 | DEBUG    | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:360 - [RealRunner.action_command_thread] fast inference time is 0.001323699951171875
2025-11-05 15:12:18.449 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:synced_callback:449 - Frame rate: 15.08 FPS
2025-11-05 15:12:18.469 | DEBUG    | reactive_diffusion_policy.env.ours.sensors:execute_action:529 - [RealRobotEnv] execute_action latency is 0.2562222480773926
2025-11-05 15:12:18.469 | INFO     | reactive_diffusion_policy.env_runner.real_runner_sync:action_command_thread:406 - [RealRunner.action_command_thread] fast total time is 0.261293888092041
